date,tonnes,million_troy_ounces
2004-01-01,116.1040000000001,3.73282749529796
2004-02-01,116.1040000000001,3.73282749529796
2004-03-01,116.1040000000001,3.73282749529796
2004-04-01,116.1040000000001,3.73282749529796
2004-05-01,116.1040000000001,3.73282749529796
2004-06-01,116.1040000000001,3.73282749529796
2004-07-01,116.1040000000001,3.73282749529796
2004-08-01,116.1040000000001,3.73282749529796
2004-09-01,116.1040000000001,3.73282749529796
2004-10-01,116.1040000000001,3.73282749529796
2004-11-01,116.1040000000001,3.73282749529796
2004-12-01,116.1040000000001,3.73282749529796
2005-01-01,116.1040000000001,3.73282749529796
2005-02-01,116.1040000000001,3.73282749529796
2005-03-01,116.1040000000001,3.73282749529796
2005-04-01,116.1040000000001,3.73282749529796
2005-05-01,116.1040000000001,3.73282749529796
2005-06-01,116.1040000000001,3.73282749529796
2005-07-01,116.1040000000001,3.73282749529796
2005-08-01,116.1040000000001,3.73282749529796
2005-09-01,116.1040000000001,3.73282749529796
2005-10-01,116.1040000000001,3.73282749529796
2005-11-01,116.1040000000001,3.73282749529796
2005-12-01,116.1040000000001,3.73282749529796
2006-01-01,116.1040000000001,3.73282749529796
2006-02-01,116.1040000000001,3.73282749529796
2006-03-01,116.1040000000001,3.73282749529796
2006-04-01,116.1040000000001,3.73282749529796
2006-05-01,116.1040000000001,3.73282749529796
2006-06-01,116.1040000000001,3.73282749529796
2006-07-01,116.1040000000001,3.73282749529796
2006-08-01,116.1040000000001,3.73282749529796
2006-09-01,116.1040000000001,3.73282749529796
2006-10-01,116.1040000000001,3.73282749529796
2006-11-01,116.1040000000001,3.73282749529796
2006-12-01,116.1040000000001,3.73282749529796
2007-01-01,116.1040000000001,3.73282749529796
2007-02-01,116.1040000000001,3.73282749529796
2007-03-01,116.1040000000001,3.73282749529796
2007-04-01,116.1040000000001,3.73282749529796
2007-05-01,116.1040000000001,3.73282749529796
2007-06-01,116.1040000000001,3.73282749529796
2007-07-01,116.1040000000001,3.73282749529796
2007-08-01,116.1040000000001,3.73282749529796
2007-09-01,116.1040000000001,3.73282749529796
2007-10-01,116.1040000000001,3.73282749529796
2007-11-01,116.1040000000001,3.73282749529796
2007-12-01,116.10375275999986,3.7328195463533
2008-01-01,116.10375275999986,3.7328195463533
2008-02-01,116.10375275999986,3.7328195463533
2008-03-01,116.10375275999986,3.7328195463533
2008-04-01,116.10375275999986,3.7328195463533
2008-05-01,116.10375275999986,3.7328195463533
2008-06-01,116.10375275999986,3.7328195463533
2008-07-01,116.10375275999986,3.7328195463533
2008-08-01,116.10375275999986,3.7328195463533
2008-09-01,116.10375275999986,3.7328195463533
2008-10-01,116.10375275999986,3.7328195463533
2008-11-01,116.10375275999986,3.7328195463533
2008-12-01,116.10375275999986,3.7328195463533
2009-01-01,116.10375275999986,3.7328195463533
2009-02-01,116.10375275999986,3.7328195463533
2009-03-01,116.10375275999986,3.7328195463533
2009-04-01,116.10375275999986,3.7328195463533
2009-05-01,116.10375275999986,3.7328195463533
2009-06-01,116.10375275999986,3.7328195463533
2009-07-01,116.10375275999986,3.7328195463533
2009-08-01,116.1040000000001,3.73282749529796
2009-09-01,116.10375275999986,3.7328195463533
2009-10-01,116.10380000000002,3.73282106515344
2009-11-01,116.10380000000002,3.73282106515344
2009-12-01,116.10375275999986,3.7328195463533
2010-01-01,116.10375275999986,3.7328195463533
2010-02-01,116.10380000000002,3.73282106515344
2010-03-01,116.10380000000002,3.73282106515344
2010-04-01,116.10380000000002,3.73282106515344
2010-05-01,116.10380000000002,3.73282106515344
2010-06-01,116.10380000000002,3.73282106515344
2010-07-01,116.10380000000002,3.73282106515344
2010-08-01,116.10380000000002,3.73282106515344
2010-09-01,116.10380000000002,3.73282106515344
2010-10-01,116.10380000000002,3.73282106515344
2010-11-01,116.10380000000002,3.73282106515344
2010-12-01,116.10380000000002,3.73282106515344
2011-01-01,116.10380000000002,3.73282106515344
2011-02-01,116.10380000000002,3.73282106515344
2011-03-01,116.10380000000002,3.73282106515344
2011-04-01,116.10380000000002,3.73282106515344
2011-05-01,116.10380000000002,3.73282106515344
2011-06-01,116.10380000000002,3.73282106515344
2011-07-01,116.10380000000002,3.73282106515344
2011-08-01,116.10380000000002,3.73282106515344
2011-09-01,116.10380000000002,3.73282106515344
2011-10-01,137.7685413100001,4.42935815294099
2011-11-01,179.0845991899999,5.75769926824955
2011-12-01,195.33391775000004,6.28012660150787
2012-01-01,199.42546381000008,6.41167276383687
2012-02-01,198.12664585999988,6.36991482823476
2012-03-01,209.6040316100001,6.73892107351263
2012-04-01,239.27765472999997,7.69294949860948
2012-05-01,244.98060512,7.87630347452859
2012-06-01,244.2259619500001,7.85204115131738
2012-07-01,288.8848025200001,9.2878551455624
2012-08-01,295.50661299999996,9.50075113733181
2012-09-01,302.35417963000015,9.7209053524523
2012-10-01,319.8996266299998,10.2850041516228
2012-11-01,327.7596221600015,10.5377086874468
2012-12-01,359.6404687300013,11.5627009413732
2013-01-01,369.9773281700007,11.8950384416545
2013-02-01,375.7223000000015,12.0797434372338
2013-03-01,408.8654350000004,13.1453191762985
2013-04-01,427.0807579999995,13.730954972913
2013-05-01,445.25824399999993,14.315374282637
2013-06-01,441.4909750000015,14.1942538621056
2013-07-01,463.99650299999865,14.9178228495185
2013-08-01,487.3404509999988,15.6683476457633
2013-09-01,490.2499109999988,15.7618888871027
2013-10-01,503.2433890000002,16.1796385937274
2013-11-01,506.34814799999975,16.2794588390374
2013-12-01,519.7370149999997,16.7099205877152
2014-01-01,488.5668149999993,15.7077761345186
2014-02-01,497.8583069999998,16.0065043162345
2014-03-01,483.54510300000146,15.5463244650924
2014-04-01,496.9895330000005,15.9785726043693
2014-05-01,502.9992869999986,16.1717905380423
2014-06-01,512.9364149999992,16.4912763836867
2014-07-01,508.6543070000015,16.3536035172891
2014-08-01,511.6646039999998,16.450386741042
2014-09-01,523.7668249999999,16.8394818911055
2014-10-01,521.0195929999992,16.75115639719
2014-11-01,532.9715730000014,17.1354211905413
2014-12-01,529.1082819999997,17.0112135933255
2015-01-01,514.8813610000009,16.5538078029804
2015-02-01,510.3015730000014,16.4065643094829
2015-03-01,512.9979950000012,16.4932562251837
2015-04-01,506.5192519999994,16.284959956275
2015-05-01,504.6649190000004,16.2253418104072
2015-06-01,499.86531699999915,16.0710311379748
2015-07-01,517.0626970000006,16.6239393315865
2015-08-01,517.6450259999991,16.6426616297201
2015-09-01,504.5955899999994,16.2231128329609
2015-10-01,500.8856810000004,16.1038365778771
2015-11-01,509.74310100000076,16.388609031138
2015-12-01,515.5199940000003,16.5743403153986
2016-01-01,516.7027219999985,16.612365875223
2016-02-01,479.41933999999935,15.4136782034176
2016-03-01,475.17015699999865,15.2770638995611
2016-04-01,481.9109369999986,15.4937848473644
2016-05-01,464.13755299999974,14.9223577089395
2016-06-01,474.392433999999,15.2520595431382
2016-07-01,460.3160770000013,14.7994944941888
2016-08-01,455.5875649999988,14.6474694166251
2016-09-01,442.1343320000009,14.2149382545373
2016-10-01,425.22854199999983,13.6714048901249
2016-11-01,396.4630390000003,12.7465731830823
2016-12-01,377.05633700000004,12.1226336907422
2017-01-01,410.9787699999994,13.2132644236179
2017-02-01,413.010797999999,13.2785955921359
2017-03-01,427.84108099999986,13.7553999067629
2017-04-01,436.03503799999913,14.0188415451637
2017-05-01,442.69632900000084,14.2330068641793
2017-06-01,463.3238769999997,14.8961974375874
2017-07-01,482.9284249999986,15.5264978217885
2017-08-01,488.50526200000013,15.7057971610912
2017-09-01,494.76194399999883,15.9069540083913
2017-10-01,527.7871539999986,16.9687383734949
2017-11-01,549.1217560000014,17.6546612439115
2017-12-01,564.7803490000009,18.1580963235649
2018-01-01,585.094549000001,18.8112125323517
2018-02-01,591.4829750000008,19.0166050444484
2018-03-01,595.4632500000001,19.1445737617953
2018-04-01,593.8973669999991,19.0942294918578
2018-05-01,584.5022880000008,18.7921709132413
2018-06-01,567.9851980000011,18.2611345346987
2018-07-01,567.5790959999987,18.2480780619544
2018-08-01,475.98839900000075,15.3033709711126
2018-09-01,463.5680690000002,14.9040483868375
2018-10-01,471.63025799999974,15.1632535888244
2018-11-01,489.55668900000023,15.7396012988892
2018-12-01,488.5310990000004,15.7066278393107
2019-01-01,483.6595310000002,15.5500034079766
2019-02-01,492.0378209999988,15.8193714855241
2019-03-01,495.8464859999994,15.9418228173678
2019-04-01,497.76012099999895,16.0033475653865
2019-05-01,499.940812000001,16.0734583567766
2019-06-01,506.90603699999946,16.297395373511
2019-07-01,511.57027700000015,16.4473540598325
2019-08-01,518.6572809999991,16.6752063594129
2019-09-01,537.823805,17.2914239555034
2019-10-01,554.3978659999988,17.8242919928625
2019-11-01,564.9731889999987,18.1642962689086
2019-12-01,553.1930129999989,17.7855550983008
2020-01-01,541.6052455,17.413
2020-02-01,574.4505415000001,18.469
2020-03-01,601.355069,19.334
2020-04-01,634.200365,20.39
2020-05-01,661.7891695000001,21.277
2020-06-01,686.9830045,22.087
2020-07-01,693.4525325000001,22.295
2020-08-01,690.8087350000001,22.21
2020-09-01,691.0264595,22.217
2020-10-01,698.460196,22.456
2020-11-01,688.133834,22.124
2020-12-01,716.3447085,23.031
2021-01-01,712.954427,22.922
2021-02-01,706.7026235,22.721
2021-03-01,713.9808425,22.955
2021-04-01,717.4644345,23.067
2021-05-01,722.2543735,23.221
2021-06-01,712.3634605,22.903
2021-07-01,711.02601,22.86
2021-08-01,703.187928,22.608
2021-09-01,687.885006,22.116
2021-10-01,691.8351504999999,22.243
2021-11-01,680.917822,21.892
2021-12-01,657.714611,21.146
2022-01-01,670.5603565,21.559
2022-02-01,678.3362315,21.809
2022-03-01,681.0733395,21.897
2022-04-01,682.41079,21.94
2022-05-01,701.3528215,22.549
2022-06-01,706.298278,22.708
2022-07-01,715.2249825,22.995
2022-08-01,720.8236125000001,23.175
2022-09-01,736.6241905,23.683
2022-10-01,736.8730185,23.691
2022-11-01,761.9424395,24.497
2022-12-01,786.8252395000001,25.297
2023-01-01,816.4979785,26.251
2023-02-01,836.6530465000001,26.899
